id,source_type,file,line,callee,caller,layer,domain,english_text,placeholders
tribute:L6890,dat_file,tribute,6890,,,4,tribute,"""Of course, it'd help if there was an ornate candlestick,"" said Malicia.",0
tribute:L6891,dat_file,tribute,6891,,,4,tribute,"""They're always a surefire secret-passage lever.  Every adventurer knows",0
tribute:L6892,dat_file,tribute,6892,,,4,tribute,"that.""",0
tribute:L6894,dat_file,tribute,6894,,,4,tribute,"""There isn't a candlestick,"" said Maurice.",0
tribute:L6896,dat_file,tribute,6896,,,4,tribute,"""I know.  Some people totally fail to have any /idea/ of how to design a",0
tribute:L6897,dat_file,tribute,6897,,,4,tribute,"proper secret passage,"" said Malicia.  She leaned against another piece",0
tribute:L6898,dat_file,tribute,6898,,,4,tribute,"of wall, which had no affect whatsoever.",0
tribute:L6900,dat_file,tribute,6900,,,4,tribute,"""I don't think you'll find it that way,"" said Keith, who was carefully",0
tribute:L6901,dat_file,tribute,6901,,,4,tribute,examining a trap.,0
tribute:L6903,dat_file,tribute,6903,,,4,tribute,"""Oh?  Won't I?"" said Malicia.  ""Well at least I'm being /constructive/",0
tribute:L6904,dat_file,tribute,6904,,,4,tribute,"about things!  Where would you look, if you're such an expert?""",0
tribute:L6906,dat_file,tribute,6906,,,4,tribute,"""Why is there a rat hole in a rat catcher's shed?"" said Keith.  ""It smells",0
tribute:L6907,dat_file,tribute,6907,,,4,tribute,"of dead rats and wet dogs and poison.  I wouldn't come near this place,",0
tribute:L6908,dat_file,tribute,6908,,,4,tribute,"if I was a rat.""",0
tribute:L6910,dat_file,tribute,6910,,,4,tribute,Malicia glared at him.  Then her face wrapped itself in an expression of,0
tribute:L6911,dat_file,tribute,6911,,,4,tribute,"acute concentration, as if she was trying out several ideas in her head.",0
tribute:L6913,dat_file,tribute,6913,,,4,tribute,"""Ye-es,"" she said.  ""That usually works, in stories.  It's often the stupid",0
tribute:L6914,dat_file,tribute,6914,,,4,tribute,"person who comes up with the good idea by accident.""",0
tribute:L6916,dat_file,tribute,6916,,,4,tribute,She crouched down and peered into the hole.,0
tribute:L6918,dat_file,tribute,6918,,,4,tribute,"""There's a sort of little lever,"" she said.  ""I'll just give it a little",0
tribute:L6919,dat_file,tribute,6919,,,4,tribute,"push....""",0
tribute:L6921,dat_file,tribute,6921,,,4,tribute,"There was a /clonk/ under the floor, part of it swung back, and Keith",0
tribute:L6924,dat_file,tribute,6924,,,4,tribute,"""Oh, yes,"" said Malicia.  ""I thought something like that would probably",0
tribute:L6925,dat_file,tribute,6925,,,4,tribute,"happen.""",0
tribute:L6931,dat_file,tribute,6931,,,4,tribute,He had to admit that he was cleverer at plans than at underground,0
tribute:L6932,dat_file,tribute,6932,,,4,tribute,"navigation.  He wasn't exactly lost, because cats never get lost.  He",0
tribute:L6933,dat_file,tribute,6933,,,4,tribute,merely didn't know where everything else was.,0
tribute:L6944,dat_file,tribute,6944,,,4,tribute,"""But first I shall need to borrow a pipe,"" Keith went on.",0
tribute:L6946,dat_file,tribute,6946,,,4,tribute,"""You haven't got one?"" asked the mayor.",0
tribute:L6948,dat_file,tribute,6948,,,4,tribute,"""It got broken.""",0
tribute:L6950,dat_file,tribute,6950,,,4,tribute,"Corporal Knopf nudged the mayor.  ""I've got a trombone from when I was in",0
tribute:L6951,dat_file,tribute,6951,,,4,tribute,"the army,"" he said.  ""It won't take a moment to get it.""",0
tribute:L6953,dat_file,tribute,6953,,,4,tribute,The rat piper burst out laughing.,0
tribute:L6955,dat_file,tribute,6955,,,4,tribute,"""Doesn't that count?"" asked the mayor, as Corporal Knopf hurried off.",0
tribute:L6957,dat_file,tribute,6957,,,4,tribute,"""What?  A trombone for charming rats?  No, no, let him try.  Can't blame",0
tribute:L6958,dat_file,tribute,6958,,,4,tribute,"a kid for trying.  Good with a trombone, are you?""",0
tribute:L6960,dat_file,tribute,6960,,,4,tribute,"""I don't know,"" said Keith.",0
tribute:L6962,dat_file,tribute,6962,,,4,tribute,"""What do you mean, you don't know?""",0
tribute:L6964,dat_file,tribute,6964,,,4,tribute,"""I meant I've never played one.  I'd be a lot happier with a flute,",0
tribute:L6965,dat_file,tribute,6965,,,4,tribute,"trumpet, piccolo, cornet, or Lancre bagpipe, but I've seen people playing",0
tribute:L6966,dat_file,tribute,6966,,,4,tribute,"the trombone, and it doesn't look too difficult.  It's only an overgrown",0
tribute:L6967,dat_file,tribute,6967,,,4,tribute,"trumpet, really.""",0
tribute:L6969,dat_file,tribute,6969,,,4,tribute,"""Hah!"" said the piper.  ""This I'd like to see--but not hear.""",0
tribute:L6971,dat_file,tribute,6971,,,4,tribute,"The Watch came running back, rubbing a battered trombone with his sleave",0
tribute:L6972,dat_file,tribute,6972,,,4,tribute,"and therefore making it just a bit more grimy.  Keith took it, wiped the",0
tribute:L6973,dat_file,tribute,6973,,,4,tribute,"mouthpiece, put it to his mouth, moved the slide a few times, and then",0
tribute:L6974,dat_file,tribute,6974,,,4,tribute,blew one long note.,0
tribute:L6976,dat_file,tribute,6976,,,4,tribute,"""Seems to work,"" he said.  ""I expect I can learn as I go along.""  He gave",0
tribute:L6977,dat_file,tribute,6977,,,4,tribute,"the rat piper a brief smile.  ""Do you want to go first?""",0
tribute:L6979,dat_file,tribute,6979,,,4,tribute,"""You won't charm one rat with that mess, kid,"" said the piper, ""but I'm",0
tribute:L6980,dat_file,tribute,6980,,,4,tribute,"glad I'm here to see you try.""",0
tribute:L6982,dat_file,tribute,6982,,,4,tribute,"Keith gave him a smile again, took a breath, and played.",0
tribute:L6984,dat_file,tribute,6984,,,4,tribute,"There was a tune there.  The instrument squeaked and wheezed, because",0
tribute:L6985,dat_file,tribute,6985,,,4,tribute,"Corporal Knopf had occasionally used the thing as a hammer, but there was",0
tribute:L6986,dat_file,tribute,6986,,,4,tribute,"a tune, quite fast, almost jaunty.  You could tap your feet to it.",0
tribute:L6988,dat_file,tribute,6988,,,4,tribute,Someone tapped his feet to it.,0
tribute:L6990,dat_file,tribute,6990,,,4,tribute,"Sardines emerged from a crack in a nearby wall, going ""hwun/two/three/four/""",0
tribute:L6991,dat_file,tribute,6991,,,4,tribute,under his breath.  The crowd watched him dance ferociously across the,0
tribute:L6992,dat_file,tribute,6992,,,4,tribute,cobbles until he disappeared into a drain.  Then they broke into applause.,0
tribute:L6994,dat_file,tribute,6994,,,4,tribute,The piper looked at Keith.,0
tribute:L6996,dat_file,tribute,6996,,,4,tribute,"""Did that one have a /hat/ on?"" he asked.",0
tribute:L6998,dat_file,tribute,6998,,,4,tribute,"""I didn't notice,"" said Keith.  ""Your go.""",0
tribute:L7004,dat_file,tribute,7004,,,4,tribute,"""You really /can/ talk?  You can think?"" asked the mayor.",0
tribute:L7006,dat_file,tribute,7006,,,4,tribute,Darktan looked up at him.  It had been a long night.  He didn't want to,0
tribute:L7007,dat_file,tribute,7007,,,4,tribute,"remember any of it.  And now it was going to be a longer, harder day.",0
tribute:L7008,dat_file,tribute,7008,,,4,tribute,He took a deep breath.,0
tribute:L7010,dat_file,tribute,7010,,,4,tribute,"""Here's what I suggest,"" he said.  ""You pretend that rats can think, and",0
tribute:L7011,dat_file,tribute,7011,,,4,tribute,"I'll promise to pretend that humans can think, too.""",0
tribute:L7020,dat_file,tribute,7020,,,4,tribute,"If you knew what it was that people really, /really/ wanted, you very",0
tribute:L7021,dat_file,tribute,7021,,,4,tribute,nearly controlled them.,0
tribute:L7028,dat_file,tribute,7028,,,4,tribute,small walking stick.,0
tribute:L7030,dat_file,tribute,7030,,,4,tribute,"It was a /good/ routine, even Maurice had to admit.  Some towns had",0
tribute:L7031,dat_file,tribute,7031,,,4,tribute,advertised for a rat piper the very first time he'd done it.  People could,0
tribute:L7032,dat_file,tribute,7032,,,4,tribute,"tolerate rats in the cream, and rats in the roof, and rats in the teapot,",0
tribute:L7033,dat_file,tribute,7033,,,4,tribute,"but they drew the line at tap dancing.  If you saw tap dancing-rats, you",0
tribute:L7034,dat_file,tribute,7034,,,4,tribute,were in big trouble.  Maurice had reckoned that if only the rats could,0
tribute:L7035,dat_file,tribute,7035,,,4,tribute,"play an accordion as well, they could do two towns a day.",0
tribute:L7042,dat_file,tribute,7042,,,4,tribute,"""Luckily I'm prepared for every eventuality,"" said Malicia, and reached",0
tribute:L7043,dat_file,tribute,7043,,,4,tribute,into her bag.  There was a sound as of lumps of metal and bottles being,0
tribute:L7044,dat_file,tribute,7044,,,4,tribute,moved around.,0
tribute:L7046,dat_file,tribute,7046,,,4,tribute,"""What have you got in here?"" said Maurice.  ""Everything?""",0
tribute:L7048,dat_file,tribute,7048,,,4,tribute,"""The grapnel and rope ladder take up a lot of room,"" said Malicia still",0
tribute:L7049,dat_file,tribute,7049,,,4,tribute,"feeling around.  ""And then there's the big medicine kit, and the small",0
tribute:L7050,dat_file,tribute,7050,,,4,tribute,"medicine kit, and the knife, and the other knife, and the sewing kit, and",0
tribute:L7051,dat_file,tribute,7051,,,4,tribute,"the mirror for sending signals, and... these.""",0
tribute:L7053,dat_file,tribute,7053,,,4,tribute,"She pulled out a small bundle of black cloth.  When she unrolled it,",0
tribute:L7054,dat_file,tribute,7054,,,4,tribute,Maurice saw the gleam of metal.,0
tribute:L7056,dat_file,tribute,7056,,,4,tribute,"""Ah,"" he said.  ""Lock picks, right?  I've seen burglars at work--""",0
tribute:L7058,dat_file,tribute,7058,,,4,tribute,"""Hairpins,"" said Malicia, selecting one.  ""Hairpins always work in the",0
tribute:L7059,dat_file,tribute,7059,,,4,tribute,books I've read.  You just push one into the keyhole and twiddle.  I have,0
tribute:L7060,dat_file,tribute,7060,,,4,tribute,"a selection of prebent ones.""",0
tribute:L7062,dat_file,tribute,7062,,,4,tribute,Once again Maurice felt a little chill at the back of his head.  They work,0
tribute:L7065,dat_file,tribute,7065,,,4,tribute,"""And how come you know so much about picking locks?"" he said.",0
tribute:L7068,dat_file,tribute,7068,,,4,tribute,twiddling.,0
tribute:L7070,dat_file,tribute,7070,,,4,tribute,Maurice /had/ seen thieves at work.  Men breaking into buildings at night,0
tribute:L7071,dat_file,tribute,7071,,,4,tribute,"hated to see dogs, but they didn't mind cats.  Cats never attempted to",0
tribute:L7072,dat_file,tribute,7072,,,4,tribute,"tear their throats out.  And what thieves tended to have, he knew, were",0
tribute:L7073,dat_file,tribute,7073,,,4,tribute,complicated little tools that were used with great care and precision.,0
tribute:L7074,dat_file,tribute,7074,,,4,tribute,They didn't use stu--,0
tribute:L7076,dat_file,tribute,7076,,,4,tribute,/Click!/,0
tribute:L7082,dat_file,tribute,7082,,,4,tribute,Bloodthirsty rats right behind you can give you wings.,0
tribute:L7093,dat_file,tribute,7093,,,4,tribute,"When Mister Safety Catch Is Not On, Mister Crossbow Is Not Your Friend.",0
tribute:L7102,dat_file,tribute,7102,,,4,tribute,"""You're a bit young to be sent on this contract, aren't you?"" said Vimes.",0
tribute:L7104,dat_file,tribute,7104,,,4,tribute,"""Not a contract, sir,"" said Jocasta, still paddling.",0
tribute:L7106,dat_file,tribute,7106,,,4,tribute,"""Come now, Miss Wiggs.  The price on my head is at least--""",0
tribute:L7108,dat_file,tribute,7108,,,4,tribute,"""The Guild council put it in abeyance, sir,"" said the patient swimmer.",0
tribute:L7109,dat_file,tribute,7109,,,4,tribute,"""You're off the register.  They're not accepting contracts on you at",0
tribute:L7110,dat_file,tribute,7110,,,4,tribute,"present.""",0
tribute:L7114,dat_file,tribute,7114,,,4,tribute,"""And quite a few of the traps drop you into something deadly,"" said Vimes.",0
tribute:L7116,dat_file,tribute,7116,,,4,tribute,"""Lucky for me that I fell into this one, eh, sir?""",0
tribute:L7118,dat_file,tribute,7118,,,4,tribute,"""Oh, that one's deadly too,"" said Vimes.  ""/Eventually/ deadly.""  He",0
tribute:L7119,dat_file,tribute,7119,,,4,tribute,sighed.  He really wanted to discourage this sort of thing but... they'd,0
tribute:L7120,dat_file,tribute,7120,,,4,tribute,put him off the register?  It wasn't that he'd /liked/ being shot at by,0
tribute:L7121,dat_file,tribute,7121,,,4,tribute,"hooded figures in the temporary employ of his many and varied enemies,",0
tribute:L7122,dat_file,tribute,7122,,,4,tribute,but he'd always looked at it as some kind of vote of confidence.  It,0
tribute:L7123,dat_file,tribute,7123,,,4,tribute,showed that he was annoying the rich and arrogant people who ought to be,0
tribute:L7124,dat_file,tribute,7124,,,4,tribute,annoyed.,0
tribute:L7126,dat_file,tribute,7126,,,4,tribute,"Besides, the Assassin's Guild was easy to outwit.  They had strict rules,",0
tribute:L7127,dat_file,tribute,7127,,,4,tribute,"which they followed quite honorably, and this was fine by Vimes, who, in",0
tribute:L7128,dat_file,tribute,7128,,,4,tribute,"certain practical matters, had no rules whatever.",0
tribute:L7130,dat_file,tribute,7130,,,4,tribute,"Off the register, eh?  The only other person not on it anymore, it was",0
tribute:L7131,dat_file,tribute,7131,,,4,tribute,"rumored, was Lord Vetinari, the Patrician.  The Assassins understood the",0
tribute:L7132,dat_file,tribute,7132,,,4,tribute,"political game in the city better than anyone, and if they took you off",0
tribute:L7133,dat_file,tribute,7133,,,4,tribute,the register it was because they felt that your departure would not only,0
tribute:L7134,dat_file,tribute,7134,,,4,tribute,spoil the game but also smash the board.,0
tribute:L7142,dat_file,tribute,7142,,,4,tribute,"""/Now we sing dis stupid song!/",0
tribute:L7143,dat_file,tribute,7143,,,4,tribute,/Sing it as we run along!/,0
tribute:L7144,dat_file,tribute,7144,,,4,tribute,/Why we sing dis we don't know!/,0
tribute:L7145,dat_file,tribute,7145,,,4,tribute,"/We can't make der words rhyme prop'ly!/""",0
tribute:L7146,dat_file,tribute,7146,,,4,tribute,"""Sound off!""",0
tribute:L7147,dat_file,tribute,7147,,,4,tribute,"""/One!  Two!/""",0
tribute:L7148,dat_file,tribute,7148,,,4,tribute,"""Sound off!""",0
tribute:L7149,dat_file,tribute,7149,,,4,tribute,"""/Many!  Lots!/""",0
tribute:L7150,dat_file,tribute,7150,,,4,tribute,"""Sound off!""",0
tribute:L7151,dat_file,tribute,7151,,,4,tribute,"""/Er... what?/""",0
tribute:L7157,dat_file,tribute,7157,,,4,tribute,Everyone was guilty of something.  Vimes knew that.  Every copper knew it.,0
tribute:L7158,dat_file,tribute,7158,,,4,tribute,"That was how you maintained your authority--everyone, talking to a copper,",0
tribute:L7159,dat_file,tribute,7159,,,4,tribute,was secretly afraid you could see their guilty secret written on their,0
tribute:L7160,dat_file,tribute,7160,,,4,tribute,"forehead.  You couldn't, of course.  But neither were you supposed to drag",0
tribute:L7161,dat_file,tribute,7161,,,4,tribute,someone off the street and smash their fingers with a hammer until they,0
tribute:L7162,dat_file,tribute,7162,,,4,tribute,told you what it was.,0
tribute:L7169,dat_file,tribute,7169,,,4,tribute,tweezers in his hand.,0
tribute:L7171,dat_file,tribute,7171,,,4,tribute,"""Yes?""",0
tribute:L7173,dat_file,tribute,7173,,,4,tribute,"""I'm going out,"" said Vimes.  ""Trouble?""",0
tribute:L7175,dat_file,tribute,7175,,,4,tribute,"""Not too bad.  Slidey Harris was unlucky at cards last night, that's all.",0
tribute:L7176,dat_file,tribute,7176,,,4,tribute,"Played the ace of hearts.""",0
tribute:L7178,dat_file,tribute,7178,,,4,tribute,"""That's an unlucky card?""",0
tribute:L7180,dat_file,tribute,7180,,,4,tribute,"""It is if Big Tony knows he didn't deal it to you.  But I'll soon have it",0
tribute:L7181,dat_file,tribute,7181,,,4,tribute,"removed.  [...]""",0
tribute:L7188,dat_file,tribute,7188,,,4,tribute,"He unfolded it.  In smudged pencil, but still readable, it read:",0
tribute:L7189,dat_file,tribute,7189,,,4,tribute,"/Morphic Street, 9 o'clock tonight.  Password: Swordfish/.",0
tribute:L7191,dat_file,tribute,7191,,,4,tribute,"Swordfish?  Every password was ""swordfish""!  Whenever anyone tried to",0
tribute:L7192,dat_file,tribute,7192,,,4,tribute,"think of a word that no one would ever guess, they /always/ chose",0
tribute:L7193,dat_file,tribute,7193,,,4,tribute,"""swordfish.""  It was just one of those strange quirks of the human mind.",0
tribute:L7199,dat_file,tribute,7199,,,4,tribute,"There were rules.  When you had a Guild of Assassins, there had to be rules",0
tribute:L7200,dat_file,tribute,7200,,,4,tribute,"that everyone knew and that were never, ever broken.(1)",0
tribute:L7202,dat_file,tribute,7202,,,4,tribute,"An Assassin, a real Assassin, had to look like one--black clothes, hood,",0
tribute:L7203,dat_file,tribute,7203,,,4,tribute,"boots, and all.  If they could wear any clothes, any disguise, then what",0
tribute:L7204,dat_file,tribute,7204,,,4,tribute,could anyone do but spend all day sitting in a small room with a loaded,0
tribute:L7205,dat_file,tribute,7205,,,4,tribute,crossbow pointed at the door?,0
tribute:L7207,dat_file,tribute,7207,,,4,tribute,And they couldn't kill a man incapable of defending himself (although a,0
tribute:L7208,dat_file,tribute,7208,,,4,tribute,"man worth more than AM$10,000 a year was considered automatically capable",0
tribute:L7209,dat_file,tribute,7209,,,4,tribute,of defending himself or at least of employing people who were).,0
tribute:L7211,dat_file,tribute,7211,,,4,tribute,And they had to give the target a chance.,0
tribute:L7213,dat_file,tribute,7213,,,4,tribute,"(1) Sometimes, admittedly, for a given value of ""never.""",0
tribute:L7219,dat_file,tribute,7219,,,4,tribute,"""We are here, and this is now.""  Constable Visit, a strict believer in",0
tribute:L7220,dat_file,tribute,7220,,,4,tribute,"the Omnian religion, occasionally quoted from their holy book.  Vimes",0
tribute:L7221,dat_file,tribute,7221,,,4,tribute,"understood it to mean, in less exalted copperspeak, that you have to do",0
tribute:L7222,dat_file,tribute,7222,,,4,tribute,the job that is in front of you.,0
tribute:L7231,dat_file,tribute,7231,,,4,tribute,"""Oh, for heavens' sake, Lu-Tze!  This is completely unauthorized, you",0
tribute:L7232,dat_file,tribute,7232,,,4,tribute,"know!  We're supposed to prune out rogue history loops, not expend vast",0
tribute:L7233,dat_file,tribute,7233,,,4,tribute,"amounts of time keeping them going!""",0
tribute:L7235,dat_file,tribute,7235,,,4,tribute,"""This one's important.  We owe it to the man.  It wasn't his fault we had",0
tribute:L7236,dat_file,tribute,7236,,,4,tribute,"a temporal shattering just as he fell through the dome.""",0
tribute:L7238,dat_file,tribute,7238,,,4,tribute,"""Two timelines running side by side,"" moaned Qu.  ""That's quite",0
tribute:L7239,dat_file,tribute,7239,,,4,tribute,"unacceptable, you know.  I'm having to use techniques that are completely",0
tribute:L7240,dat_file,tribute,7240,,,4,tribute,"untried.""",0
tribute:L7242,dat_file,tribute,7242,,,4,tribute,"""Yes, but it's only a few days.""",0
tribute:L7244,dat_file,tribute,7244,,,4,tribute,"""What about Vimes?  Is he strong enough?  He's got no training for this!""",0
tribute:L7246,dat_file,tribute,7246,,,4,tribute,"""He defaults to being a copper.  A copper's a copper, wherever he is.""",0
tribute:L7254,dat_file,tribute,7254,,,4,tribute,"""Really?  That doesn't sound like Swing.  How much do I owe you.""",0
tribute:L7258,dat_file,tribute,7258,,,4,tribute,"""That's very cheap.""",0
tribute:L7260,dat_file,tribute,7260,,,4,tribute,"""He wasn't worth more.  I should warn you, though.  Soon you may want me",0
tribute:L7261,dat_file,tribute,7261,,,4,tribute,"to deal with Keel.""",0
tribute:L7263,dat_file,tribute,7263,,,4,tribute,"""Surely someone like him wouldn't side with people like Winder and Swing?""",0
tribute:L7265,dat_file,tribute,7265,,,4,tribute,"""He's a side all by himself.  He's a complication.  You may think it best",0
tribute:L7266,dat_file,tribute,7266,,,4,tribute,"if he... ceased to complicate.""",0
tribute:L7268,dat_file,tribute,7268,,,4,tribute,The rattling of the coach underlined the silence this remark caused.  It,0
tribute:L7269,dat_file,tribute,7269,,,4,tribute,"was moving through a richer part of the city now, where there was more",0
tribute:L7270,dat_file,tribute,7270,,,4,tribute,"light and the curfew, being for poorer people, was less rigorously",0
tribute:L7271,dat_file,tribute,7271,,,4,tribute,observed.  The figure opposite the Assassin stroked the cat on her lap.,0
tribute:L7273,dat_file,tribute,7273,,,4,tribute,"""No.  He'll serve some purpose,"" said Madam.  ""Everyone is telling me",0
tribute:L7274,dat_file,tribute,7274,,,4,tribute,about Keel.  In a world where we all move in curves he proceeds in a,0
tribute:L7275,dat_file,tribute,7275,,,4,tribute,straight line.  And going straight in a world of curves makes things,0
tribute:L7276,dat_file,tribute,7276,,,4,tribute,"happen.""",0
tribute:L7285,dat_file,tribute,7285,,,4,tribute,"""Ah.  It contained information of value.  [...]  Will you tell me?""",0
tribute:L7287,dat_file,tribute,7287,,,4,tribute,"""I /could/ tell you.""  Havelock smiled again.  ""But then I would have to",0
tribute:L7288,dat_file,tribute,7288,,,4,tribute,"find someone to pay me to kill you.""",0
tribute:L7294,dat_file,tribute,7294,,,4,tribute,"People on the side of The People always ended up disappointed, in any",0
tribute:L7295,dat_file,tribute,7295,,,4,tribute,case.  They found that The People tended not to be grateful or,0
tribute:L7296,dat_file,tribute,7296,,,4,tribute,appreciative or forward-thinking or obedient.  The People tended to,0
tribute:L7297,dat_file,tribute,7297,,,4,tribute,be small-minded and conservative and not very clever and were even,0
tribute:L7298,dat_file,tribute,7298,,,4,tribute,"distrustful of cleverness.  And so, the children of the revolution",0
tribute:L7299,dat_file,tribute,7299,,,4,tribute,were faced with the age-old problem:  it wasn't that you had the wrong,0
tribute:L7300,dat_file,tribute,7300,,,4,tribute,"kind of government, which was obvious, but that you had the wrong kind",0
tribute:L7301,dat_file,tribute,7301,,,4,tribute,of people.,0
tribute:L7303,dat_file,tribute,7303,,,4,tribute,"As soon as you saw people as things to be measured, they didn't measure",0
tribute:L7304,dat_file,tribute,7304,,,4,tribute,up.,0
tribute:L7319,dat_file,tribute,7319,,,4,tribute,"""Nac Mac Feegle!  The Wee Free Men!  Nae king!  Nae quin!  Nae laird!  Nae",0
tribute:L7320,dat_file,tribute,7320,,,4,tribute,"master!  /We willna be fooled again!/""",0
tribute:L7329,dat_file,tribute,7329,,,4,tribute,"Miss Tick did not look like a witch.  Most witches don't, at least the ones",0
tribute:L7330,dat_file,tribute,7330,,,4,tribute,who wander from place to place.  Looking like a witch can be dangerous when,0
tribute:L7331,dat_file,tribute,7331,,,4,tribute,you walk among the uneducated.  [...],0
tribute:L7333,dat_file,tribute,7333,,,4,tribute,"Everyone in the country carried lucky charms, and Miss Tick had worked out",0
tribute:L7334,dat_file,tribute,7334,,,4,tribute,"that if you didn't have one, people would suspect that you /were/ a witch.",0
tribute:L7335,dat_file,tribute,7335,,,4,tribute,You had to be a bit cunning to be a witch.,0
tribute:L7337,dat_file,tribute,7337,,,4,tribute,"Miss Tick did have a pointy hat, but it was a stealth hat and pointed only",0
tribute:L7338,dat_file,tribute,7338,,,4,tribute,when she wanted it to.,0
tribute:L7340,dat_file,tribute,7340,,,4,tribute,The one thing in her bag that might have made anyone suspicious was a very,0
tribute:L7341,dat_file,tribute,7341,,,4,tribute,"small, grubby booklet entitled /An Introduction to Escapology, by the",0
tribute:L7342,dat_file,tribute,7342,,,4,tribute,Great Williamson/.  If one of the risks of your job is being thrown into a,0
tribute:L7343,dat_file,tribute,7343,,,4,tribute,"pond with your hands tied together, then the ability to swim thirty yards",0
tribute:L7344,dat_file,tribute,7344,,,4,tribute,"underwater, fully clothed, plus the ability to lurk under the weeds",0
tribute:L7345,dat_file,tribute,7345,,,4,tribute,"breathing air through a hollow reed, count as nothing if you aren't also",0
tribute:L7346,dat_file,tribute,7346,,,4,tribute,/amazingly/ good at knots.,0
tribute:L7354,dat_file,tribute,7354,,,4,tribute,"""My name,"" she said at last, ""is Miss Tick.  And I /am/ a witch.  It's a",0
tribute:L7355,dat_file,tribute,7355,,,4,tribute,"good name for a witch, of course.""",0
tribute:L7357,dat_file,tribute,7357,,,4,tribute,"""You mean blood-sucking parasite?"" said Tiffany, wrinkling her forehead.",0
tribute:L7359,dat_file,tribute,7359,,,4,tribute,"""I'm sorry,"" said Miss Tick, coldly.",0
tribute:L7361,dat_file,tribute,7361,,,4,tribute,"""Ticks,"" said Tiffany.  ""Sheep get them.  But if you use turpentine--""",0
tribute:L7363,dat_file,tribute,7363,,,4,tribute,"""I /meant/ that it /sounds/ like 'mystic,'"" said Miss Tick.",0
tribute:L7365,dat_file,tribute,7365,,,4,tribute,"""Oh, you mean a pune, or play on words,"" said Tiffany.(1)  ""In that case it",0
tribute:L7366,dat_file,tribute,7366,,,4,tribute,"would be even better if you were Miss /Teak/, a dense foreign wood, because",0
tribute:L7367,dat_file,tribute,7367,,,4,tribute,"that would sound like 'mystique,' or you could be Miss Take, which would--""",0
tribute:L7369,dat_file,tribute,7369,,,4,tribute,"""I can see we're going to get on like a house on fire,"" said Miss Tick.",0
tribute:L7370,dat_file,tribute,7370,,,4,tribute,"""There may be no survivors.""",0
tribute:L7372,dat_file,tribute,7372,,,4,tribute,(1) Tiffany had read lots of words in the dictionary that she'd never heard,0
tribute:L7373,dat_file,tribute,7373,,,4,tribute,"spoken, so she had to guess at how they were pronounced.",0
tribute:L7379,dat_file,tribute,7379,,,4,tribute,"There was a lot of mist around, but a few stars were visible overhead and",0
tribute:L7380,dat_file,tribute,7380,,,4,tribute,there was a gibbous moon in the sky.  Tiffany knew it was gibbous because,0
tribute:L7381,dat_file,tribute,7381,,,4,tribute,she'd read in the Almanack that /gibbous/ means what the moon looked like,0
tribute:L7382,dat_file,tribute,7382,,,4,tribute,"when it was just a bit fatter than half full, and so she made a point of",0
tribute:L7383,dat_file,tribute,7383,,,4,tribute,paying attention to it around those times just so that she could say to,0
tribute:L7384,dat_file,tribute,7384,,,4,tribute,"herself, ""Ah, I see the moon's very gibbous tonight.""",0
tribute:L7386,dat_file,tribute,7386,,,4,tribute,It's possible that this tells you more about Tiffany than she would want,0
tribute:L7387,dat_file,tribute,7387,,,4,tribute,you to know.,0
tribute:L7395,dat_file,tribute,7395,,,4,tribute,"Granny.  That's rare in a bigjob.""",0
tribute:L7398,dat_file,tribute,7398,,,4,tribute,"ghosts and stuff?""",0
tribute:L7400,dat_file,tribute,7400,,,4,tribute,"""Ach, no.  That's typical bigjob thinking.  /First Sight/ is when you can",0
tribute:L7401,dat_file,tribute,7401,,,4,tribute,"see what's really there, not what your heid tells you /ought/ to be there.",0
tribute:L7403,dat_file,tribute,7403,,,4,tribute,"sight is dull sight, it's seeing only what you expect to see.  Most bigjobs",0
tribute:L7404,dat_file,tribute,7404,,,4,tribute,"ha' that.  Listen to me, because I'm fadin' noo and there's a lot you dinna",0
tribute:L7405,dat_file,tribute,7405,,,4,tribute,ken.  Ye think this is the whole world?  That is a good thought for sheep,0
tribute:L7406,dat_file,tribute,7406,,,4,tribute,and mortals who dinna open their eyes.  Because in truth there are more,0
tribute:L7407,dat_file,tribute,7407,,,4,tribute,"worlds than stars in the sky.  Understand?  They are everywhere, big and",0
tribute:L7408,dat_file,tribute,7408,,,4,tribute,"small, close as your skin.  They are /everywhere/.  Some ye can see an'",0
tribute:L7409,dat_file,tribute,7409,,,4,tribute,"some ye canna, but there are doors, Tiffan.  They might be a hill or a",0
tribute:L7410,dat_file,tribute,7410,,,4,tribute,"tree or a stone or a turn in the road, or they might e'en be a thought in",0
tribute:L7411,dat_file,tribute,7411,,,4,tribute,"yer heid, but they are there, all aroound ye.  You'll have to learn to see",0
tribute:L7412,dat_file,tribute,7412,,,4,tribute,"'em, because you walk among them and dinna know it.  And some of them...",0
tribute:L7413,dat_file,tribute,7413,,,4,tribute,"is poisonous.""",0
tribute:L7420,dat_file,tribute,7420,,,4,tribute,"""They can tak' oour lives but they canna tak' oour troousers!""",0
tribute:L7422,dat_file,tribute,7422,,,4,tribute,"""Ye'll tak' the high road an' I'll tak' yer wallet!""",0
tribute:L7424,dat_file,tribute,7424,,,4,tribute,"""There can only be one t'ousand!""",0
tribute:L7426,dat_file,tribute,7426,,,4,tribute,"""Ach, stick it up yer trakkans!""",0
