id,source_type,file,line,caller_func,callee_func,layer,semantic_role,domain,literal_type,raw_format,placeholders_count,inferred_format
tribute:L6361,dat_file,tribute,6361,,,4,LORE_TRIBUTE,tribute,literal,nevertheless saw to it that the Pash of Muntab choked innocently on a fish,0,
tribute:L6362,dat_file,tribute,6362,,,4,LORE_TRIBUTE,tribute,literal,"bone.  No monk is better than Lu-Tze at finding the Time and the Place.""",0,
tribute:L6364,dat_file,tribute,6364,,,4,LORE_TRIBUTE,tribute,literal,"Some, who did not know, would say:  ""What is this Way that gives him so",0,
tribute:L6365,dat_file,tribute,6365,,,4,LORE_TRIBUTE,tribute,literal,"much power?""",0,
tribute:L6367,dat_file,tribute,6367,,,4,LORE_TRIBUTE,tribute,literal,"And they were told:  ""It is the Way of Mrs. Marietta Cosmopolite, 3 Quirm",0,
tribute:L6368,dat_file,tribute,6368,,,4,LORE_TRIBUTE,tribute,literal,"Street, Ankh-Morpork, Rooms To Rent Very Reasonable.  No, we don't",0,
tribute:L6369,dat_file,tribute,6369,,,4,LORE_TRIBUTE,tribute,literal,"understand it, either.  Some subsendential rubbish, apparently.""",0,
tribute:L6371,dat_file,tribute,6371,,,4,LORE_TRIBUTE,tribute,literal,(1) And the story continues:  The novice who had protested that it was only,0,
tribute:L6372,dat_file,tribute,6372,,,4,LORE_TRIBUTE,tribute,literal,the shrine of a sweeper ran away from the temple; the student who said,0,
tribute:L6373,dat_file,tribute,6373,,,4,LORE_TRIBUTE,tribute,literal,nothing remained a sweeper for the rest of his life; and the student who,0,
tribute:L6374,dat_file,tribute,6374,,,4,LORE_TRIBUTE,tribute,literal,"has seen the inevitable shape of the story went, after much agonizing and",0,
tribute:L6375,dat_file,tribute,6375,,,4,LORE_TRIBUTE,tribute,literal,"several months of meticulous sweeping, to Lu-Tze and knelt and asked to be",0,
tribute:L6376,dat_file,tribute,6376,,,4,LORE_TRIBUTE,tribute,literal,shown the Right Way.  Whereupon the sweeper took him to the dojo of the,0,
tribute:L6377,dat_file,tribute,6377,,,4,LORE_TRIBUTE,tribute,literal,"Tenth Djim, with its terrible multibladed fighting machines and its",0,
tribute:L6378,dat_file,tribute,6378,,,4,LORE_TRIBUTE,tribute,literal,fearsome serrated weapons such as the /clong-clong/ and the /uppsi/.  The,0,
tribute:L6379,dat_file,tribute,6379,,,4,LORE_TRIBUTE,tribute,literal,story runs that the sweeper then opened a cupboard at the back of the dojo,0,
tribute:L6380,dat_file,tribute,6380,,,4,LORE_TRIBUTE,tribute,literal,"and produced a broom and spake thusly:  ""One hand /here/ and the other",0,
tribute:L6381,dat_file,tribute,6381,,,4,LORE_TRIBUTE,tribute,literal,"/here/, understand?  People never get it right.  Use good, even strokes",0,
tribute:L6382,dat_file,tribute,6382,,,4,LORE_TRIBUTE,tribute,literal,"and let the broom do most of the work.  Never try to sweep up a big pile,",0,
tribute:L6383,dat_file,tribute,6383,,,4,LORE_TRIBUTE,tribute,literal,"you'll end up sweeping every bit of dust twice.  Use your dustpan wisely,",0,
tribute:L6384,dat_file,tribute,6384,,,4,LORE_TRIBUTE,tribute,literal,"and remember:  a small brush for the corners.""",0,
tribute:L6390,dat_file,tribute,6390,,,4,LORE_TRIBUTE,tribute,literal,"""But did not Wen say that if the truth is anywhere, it is everywhere?"" said",0,
tribute:L6391,dat_file,tribute,6391,,,4,LORE_TRIBUTE,tribute,literal,Lobsang.,0,
tribute:L6393,dat_file,tribute,6393,,,4,LORE_TRIBUTE,tribute,literal,"""Well done.  I see you learned /something/, at least.  But one day it",0,
tribute:L6394,dat_file,tribute,6394,,,4,LORE_TRIBUTE,tribute,literal,seemed to me that everyone else had decided that wisdom can only be found a,0,
tribute:L6395,dat_file,tribute,6395,,,4,LORE_TRIBUTE,tribute,literal,"long way off.  So I went to Ankh-Morpork.  They were all coming here, so it",0,
tribute:L6396,dat_file,tribute,6396,,,4,LORE_TRIBUTE,tribute,literal,seemed only fair.,0,
tribute:L6398,dat_file,tribute,6398,,,4,LORE_TRIBUTE,tribute,literal,"""Seeking /enlightenment/?""",0,
tribute:L6400,dat_file,tribute,6400,,,4,LORE_TRIBUTE,tribute,literal,"""No.  The wise man does not seek enlightenment, he waits for it.  So while",0,
tribute:L6401,dat_file,tribute,6401,,,4,LORE_TRIBUTE,tribute,literal,"I was waiting, it occurred to me that seeking perplexity might be more",0,
tribute:L6402,dat_file,tribute,6402,,,4,LORE_TRIBUTE,tribute,literal,"fun,"" said Lu-Tze.  ""After all, enlightenment begins where perplexity ends.",0,
tribute:L6403,dat_file,tribute,6403,,,4,LORE_TRIBUTE,tribute,literal,"And I found perplexity.  And a kind of enlightenment, too.  I had not been",0,
tribute:L6404,dat_file,tribute,6404,,,4,LORE_TRIBUTE,tribute,literal,"there for five minutes, for example, when some men in an alley tried to",0,
tribute:L6405,dat_file,tribute,6405,,,4,LORE_TRIBUTE,tribute,literal,"enlighten me of what little I possessed, giving me a valuable lesson in",0,
tribute:L6406,dat_file,tribute,6406,,,4,LORE_TRIBUTE,tribute,literal,"the ridiculousness of material things.""",0,
tribute:L6413,dat_file,tribute,6413,,,4,LORE_TRIBUTE,tribute,literal,"""Let's get up into Zephyr Street,"" said Susan.",0,
tribute:L6415,dat_file,tribute,6415,,,4,LORE_TRIBUTE,tribute,literal,"""What is there for us?""",0,
tribute:L6417,dat_file,tribute,6417,,,4,LORE_TRIBUTE,tribute,literal,"""Wienrich and Boettcher.""",0,
tribute:L6419,dat_file,tribute,6419,,,4,LORE_TRIBUTE,tribute,literal,"""Who are they?""",0,
tribute:L6421,dat_file,tribute,6421,,,4,LORE_TRIBUTE,tribute,literal,"""I think the original Herr Wienrich and Frau Boettcher died a long time ago.",0,
tribute:L6422,dat_file,tribute,6422,,,4,LORE_TRIBUTE,tribute,literal,"But the shop still does very good business,"" said Susan, darting across the",0,
tribute:L6423,dat_file,tribute,6423,,,4,LORE_TRIBUTE,tribute,literal,"street.  ""We need ammunition.""",0,
tribute:L6425,dat_file,tribute,6425,,,4,LORE_TRIBUTE,tribute,literal,Lady LeJean caught up.,0,
tribute:L6427,dat_file,tribute,6427,,,4,LORE_TRIBUTE,tribute,literal,"""Oh.  They make chocolate?"" she said.",0,
tribute:L6429,dat_file,tribute,6429,,,4,LORE_TRIBUTE,tribute,literal,"""Does a bear poo in the woods?"" said Susan and realized her mistake right",0,
tribute:L6430,dat_file,tribute,6430,,,4,LORE_TRIBUTE,tribute,literal,away.(1),0,
tribute:L6432,dat_file,tribute,6432,,,4,LORE_TRIBUTE,tribute,literal,Too late.  Lady LeJean looked thoughtful for a moment.,0,
tribute:L6434,dat_file,tribute,6434,,,4,LORE_TRIBUTE,tribute,literal,"""Yes,"" she said at last.  ""Yes, I believe that most varieties do, indeed,",0,
tribute:L6435,dat_file,tribute,6435,,,4,LORE_TRIBUTE,tribute,literal,"excrete, as you suggest, at least in the temperate zones, but there are",0,
tribute:L6436,dat_file,tribute,6436,,,4,LORE_TRIBUTE,tribute,literal,"several that--""",0,
tribute:L6438,dat_file,tribute,6438,,,4,LORE_TRIBUTE,tribute,literal,"""I mean to say that, yes, they make chocolate,"" said Susan.",0,
tribute:L6440,dat_file,tribute,6440,,,4,LORE_TRIBUTE,tribute,literal,(1) Teaching small children for any length of time can do this to a,0,
tribute:L6441,dat_file,tribute,6441,,,4,LORE_TRIBUTE,tribute,literal,vocabulary.,0,
tribute:L6447,dat_file,tribute,6447,,,4,LORE_TRIBUTE,tribute,literal,Kaos listened to history.,0,
tribute:L6449,dat_file,tribute,6449,,,4,LORE_TRIBUTE,tribute,literal,"There were new words.  Wizards and philosophers had found Chaos, which is",0,
tribute:L6450,dat_file,tribute,6450,,,4,LORE_TRIBUTE,tribute,literal,"Kaos with his hair combed and a tie on, and had found in the epitome of",0,
tribute:L6451,dat_file,tribute,6451,,,4,LORE_TRIBUTE,tribute,literal,disorder a new order undreamed of.  /There are different kinds of rules./,0,
tribute:L6452,dat_file,tribute,6452,,,4,LORE_TRIBUTE,tribute,literal,"/From the simple comes the complex, and from the complex comes a different/",0,
tribute:L6453,dat_file,tribute,6453,,,4,LORE_TRIBUTE,tribute,literal,/kind of simplicity.  Chaos is order in a mask.../,0,
tribute:L6455,dat_file,tribute,6455,,,4,LORE_TRIBUTE,tribute,literal,"Chaos.  Not dark, ancient Kaos, left behind by the evolving universe, but",0,
tribute:L6456,dat_file,tribute,6456,,,4,LORE_TRIBUTE,tribute,literal,"new, shiny Chaos, dancing in the heart of everything.  The idea was",0,
tribute:L6457,dat_file,tribute,6457,,,4,LORE_TRIBUTE,tribute,literal,strangely attractive.  And it was a reason to go on living.,0,
tribute:L6464,dat_file,tribute,6464,,,4,LORE_TRIBUTE,tribute,literal,"everyone, even her.  Otherwise they were merely tyranny.  But rules were",0,
tribute:L6465,dat_file,tribute,6465,,,4,LORE_TRIBUTE,tribute,literal,there to make you think before you broke them.,0,
tribute:L6474,dat_file,tribute,6474,,,4,LORE_TRIBUTE,tribute,literal,"Well, she was partly immortal, and that was all there was to it.  She could",0,
tribute:L6475,dat_file,tribute,6475,,,4,LORE_TRIBUTE,tribute,literal,see things that were really there(1) [...],0,
tribute:L6477,dat_file,tribute,6477,,,4,LORE_TRIBUTE,tribute,literal,(1) Which is much harder than seeing things that /aren't/ there.  /Everyone/,0,
tribute:L6478,dat_file,tribute,6478,,,4,LORE_TRIBUTE,tribute,literal,does that.,0,
tribute:L6485,dat_file,tribute,6485,,,4,LORE_TRIBUTE,tribute,literal,"If you put a large switch in some cave somewhere, with a sign on it saying",0,
tribute:L6486,dat_file,tribute,6486,,,4,LORE_TRIBUTE,tribute,literal,"""End-of-the-World Switch.  PLEASE DO NOT TOUCH,"" the paint wouldn't even",0,
tribute:L6487,dat_file,tribute,6487,,,4,LORE_TRIBUTE,tribute,literal,have time to dry.,0,
tribute:L6495,dat_file,tribute,6495,,,4,LORE_TRIBUTE,tribute,literal,"""But novices aren't allowed in there under pain of death!""",0,
tribute:L6497,dat_file,tribute,6497,,,4,LORE_TRIBUTE,tribute,literal,"""That's a coincidence,"" said Lu-Tze, lowering himself to the tips of his",0,
tribute:L6498,dat_file,tribute,6498,,,4,LORE_TRIBUTE,tribute,literal,"fingers.  ""Because death is what awaits you if you stay out there, too.""",0,
tribute:L6500,dat_file,tribute,6500,,,4,LORE_TRIBUTE,tribute,literal,He dropped into the darkness.  A moment later there was an unenlightened,0,
tribute:L6501,dat_file,tribute,6501,,,4,LORE_TRIBUTE,tribute,literal,curse from below.,0,
tribute:L6503,dat_file,tribute,6503,,,4,LORE_TRIBUTE,tribute,literal,"Lobsang climbed in, hung by his fingertips, dropped, and rolled when he hit",0,
tribute:L6504,dat_file,tribute,6504,,,4,LORE_TRIBUTE,tribute,literal,the floor below.,0,
tribute:L6506,dat_file,tribute,6506,,,4,LORE_TRIBUTE,tribute,literal,"""Well done,"" said Lu-Tze in the gloom.  ""When in doubt, choose to live.""",0,
tribute:L6513,dat_file,tribute,6513,,,4,LORE_TRIBUTE,tribute,literal,"""[...]  I mean, mentally he's nine hundred years old.""",0,
tribute:L6515,dat_file,tribute,6515,,,4,LORE_TRIBUTE,tribute,literal,"""That must make him very wise.""",0,
tribute:L6517,dat_file,tribute,6517,,,4,LORE_TRIBUTE,tribute,literal,"""Pretty wise, pretty wise.  But age and wisdom don't necessarily go",0,
tribute:L6518,dat_file,tribute,6518,,,4,LORE_TRIBUTE,tribute,literal,"together, I've always found,"" said Lu-Tze, as they approached the abbot's",0,
tribute:L6519,dat_file,tribute,6519,,,4,LORE_TRIBUTE,tribute,literal,"rooms.  ""Some people just become stupid with more authority.  Not his",0,
tribute:L6520,dat_file,tribute,6520,,,4,LORE_TRIBUTE,tribute,literal,"Reverence, of course.""",0,
tribute:L6527,dat_file,tribute,6527,,,4,LORE_TRIBUTE,tribute,literal,Igor didn't much like the clock.  He was a /people/ person.  He preferred,0,
tribute:L6528,dat_file,tribute,6528,,,4,LORE_TRIBUTE,tribute,literal,"things that bled.  And as the clock grew, with its shimmering crystal parts",0,
tribute:L6529,dat_file,tribute,6529,,,4,LORE_TRIBUTE,tribute,literal,"that didn't seem entirely all /here/, so Jeremy grew more absorbed and Igor",0,
tribute:L6530,dat_file,tribute,6530,,,4,LORE_TRIBUTE,tribute,literal,"grew more tense.  There was definitely something new happening here, and",0,
tribute:L6531,dat_file,tribute,6531,,,4,LORE_TRIBUTE,tribute,literal,Igors were avid to learn new things.  But there were limits.  Igors did not,0,
tribute:L6532,dat_file,tribute,6532,,,4,LORE_TRIBUTE,tribute,literal,"believe in ""Forbidden Knowledge"" and ""Things Man Was Not Meant to Know"" but",0,
tribute:L6533,dat_file,tribute,6533,,,4,LORE_TRIBUTE,tribute,literal,"obviously there were /some/ things a man was not meant to know, such as",0,
tribute:L6534,dat_file,tribute,6534,,,4,LORE_TRIBUTE,tribute,literal,what it felt like to have every single particle of your body sucked into a,0,
tribute:L6535,dat_file,tribute,6535,,,4,LORE_TRIBUTE,tribute,literal,"little hole, and that seemed to be one of the options available in the",0,
tribute:L6536,dat_file,tribute,6536,,,4,LORE_TRIBUTE,tribute,literal,immediate future.,0,
tribute:L6542,dat_file,tribute,6542,,,4,LORE_TRIBUTE,tribute,literal,"/In the Second Scroll of Wen the Eternally Surprised/, a story is written",0,
tribute:L6543,dat_file,tribute,6543,,,4,LORE_TRIBUTE,tribute,literal,"concerning one day when the apprentice Clodpool, in a rebellious mood,",0,
tribute:L6544,dat_file,tribute,6544,,,4,LORE_TRIBUTE,tribute,literal,approached Wen and spake thusly:,0,
tribute:L6546,dat_file,tribute,6546,,,4,LORE_TRIBUTE,tribute,literal,"""Master, what is the difference between a humanistic, monastic system of",0,
tribute:L6547,dat_file,tribute,6547,,,4,LORE_TRIBUTE,tribute,literal,belief in which wisdom is sought by means of an apparently nonsensical,0,
tribute:L6548,dat_file,tribute,6548,,,4,LORE_TRIBUTE,tribute,literal,"system of questions and answers, and a lot of mystic gibberish made up on",0,
tribute:L6549,dat_file,tribute,6549,,,4,LORE_TRIBUTE,tribute,literal,"the spur of the moment?""",0,
tribute:L6551,dat_file,tribute,6551,,,4,LORE_TRIBUTE,tribute,literal,"Wen considered this for some time, and at last said:  ""A fish!""",0,
tribute:L6553,dat_file,tribute,6553,,,4,LORE_TRIBUTE,tribute,literal,"And Clodpool went away, satisfied.",0,
tribute:L6569,dat_file,tribute,6569,,,4,LORE_TRIBUTE,tribute,literal,"Too many people, when listing all the perils to be found in the search",0,
tribute:L6570,dat_file,tribute,6570,,,4,LORE_TRIBUTE,tribute,literal,"for lost treasure or ancient wisdom, had forgotten to put at the top of",0,
tribute:L6571,dat_file,tribute,6571,,,4,LORE_TRIBUTE,tribute,literal,the list 'the man who arrived just before you'.,0,
tribute:L6578,dat_file,tribute,6578,,,4,LORE_TRIBUTE,tribute,literal,The reason for the story was a mix of many things.  There was humanity's,0,
tribute:L6579,dat_file,tribute,6579,,,4,LORE_TRIBUTE,tribute,literal,desire to do forbidden deeds merely because they were forbidden.,0,
tribute:L6580,dat_file,tribute,6580,,,4,LORE_TRIBUTE,tribute,literal,There was its desire to find new horizons and kill the people who live,0,
tribute:L6581,dat_file,tribute,6581,,,4,LORE_TRIBUTE,tribute,literal,beyond them.  There were the mysterious scrolls.  There was the cucumber.,0,
tribute:L6582,dat_file,tribute,6582,,,4,LORE_TRIBUTE,tribute,literal,"But mostly there was the knowledge that one day, it would all be over.",0,
tribute:L6584,dat_file,tribute,6584,,,4,LORE_TRIBUTE,tribute,literal,"'Ah, well, life goes on,' people say when someone dies.  But from the",0,
tribute:L6585,dat_file,tribute,6585,,,4,LORE_TRIBUTE,tribute,literal,"point of view of the person who has just died, it doesn't.  It's the",0,
tribute:L6586,dat_file,tribute,6586,,,4,LORE_TRIBUTE,tribute,literal,universe that goes on.  Just as the deceased was getting the hang of,0,
tribute:L6587,dat_file,tribute,6587,,,4,LORE_TRIBUTE,tribute,literal,"everything it's all whisked away, by illness or accident or, in one",0,
tribute:L6588,dat_file,tribute,6588,,,4,LORE_TRIBUTE,tribute,literal,"case, a cucumber.  Why this has to be is one of the imponderables of",0,
tribute:L6589,dat_file,tribute,6589,,,4,LORE_TRIBUTE,tribute,literal,"life, in the face of which people either start to pray...",0,
tribute:L6590,dat_file,tribute,6590,,,4,LORE_TRIBUTE,tribute,literal,"or become really, really angry.",0,
tribute:L6596,dat_file,tribute,6596,,,4,LORE_TRIBUTE,tribute,literal,"'And they're /heroes/,' said Mr Betteridge of the Guild of Historians.",0,
tribute:L6598,dat_file,tribute,6598,,,4,LORE_TRIBUTE,tribute,literal,"'And that means, exactly?' said the Patrician, sighing.",0,
tribute:L6600,dat_file,tribute,6600,,,4,LORE_TRIBUTE,tribute,literal,'They're good at doing what they want to do.',0,
tribute:L6602,dat_file,tribute,6602,,,4,LORE_TRIBUTE,tribute,literal,"'But they are also, as I understand it, very old men.'",0,
tribute:L6604,dat_file,tribute,6604,,,4,LORE_TRIBUTE,tribute,literal,"'Very old /heroes/,' the historian corrected him.  'That just means",0,
tribute:L6605,dat_file,tribute,6605,,,4,LORE_TRIBUTE,tribute,literal,they've had a lot of /experience/ in doing what they want to do.,0,
tribute:L6607,dat_file,tribute,6607,,,4,LORE_TRIBUTE,tribute,literal,Lord Vetinari sighed again.  He did not like to live in a world of,0,
tribute:L6608,dat_file,tribute,6608,,,4,LORE_TRIBUTE,tribute,literal,"heroes.  You had civilisation, such as it was, and you had heroes.",0,
tribute:L6614,dat_file,tribute,6614,,,4,LORE_TRIBUTE,tribute,literal,"They were, all of them, old men.  Their background conversation was",0,
tribute:L6615,dat_file,tribute,6615,,,4,LORE_TRIBUTE,tribute,literal,"a litany of complaints about feet, stomachs and backs.  They moved",0,
tribute:L6616,dat_file,tribute,6616,,,4,LORE_TRIBUTE,tribute,literal,slowly.  But they had a /look/ about them.  It was in their eyes.,0,
tribute:L6618,dat_file,tribute,6618,,,4,LORE_TRIBUTE,tribute,literal,"Their eyes said that wherever it was, they had been there.  Whatever",0,
tribute:L6619,dat_file,tribute,6619,,,4,LORE_TRIBUTE,tribute,literal,"it was, they had done it, sometimes more than once.  But they would",0,
tribute:L6620,dat_file,tribute,6620,,,4,LORE_TRIBUTE,tribute,literal,"never, ever, /buy/ the T-shirt.  And they /did/ know the meaning of",0,
tribute:L6621,dat_file,tribute,6621,,,4,LORE_TRIBUTE,tribute,literal,the word 'fear'.  It was something that happened to other people.,0,
tribute:L6627,dat_file,tribute,6627,,,4,LORE_TRIBUTE,tribute,literal,"Captain Carrot saluted.  'Force is always the last resort, sir,' he said.",0,
tribute:L6629,dat_file,tribute,6629,,,4,LORE_TRIBUTE,tribute,literal,"'I believe for Cohen it's the first choice,' said Lord Vetinari.",0,
tribute:L6631,dat_file,tribute,6631,,,4,LORE_TRIBUTE,tribute,literal,"'He's not too bad if you don't come up behind him suddenly,' said Rincewind.",0,
tribute:L6633,dat_file,tribute,6633,,,4,LORE_TRIBUTE,tribute,literal,"'Ah, there is the voice of our mission specialist,' said the Patrician.",0,
tribute:L6634,dat_file,tribute,6634,,,4,LORE_TRIBUTE,tribute,literal,"'I just hope--  What is that on your badge, Captain Carrot?'",0,
tribute:L6636,dat_file,tribute,6636,,,4,LORE_TRIBUTE,tribute,literal,"'Mission motto, sir,' said Carrot cheerfully.  '/Morituri Nolumus Mori/.",0,
tribute:L6637,dat_file,tribute,6637,,,4,LORE_TRIBUTE,tribute,literal,Rincewind suggested it.',0,
tribute:L6639,dat_file,tribute,6639,,,4,LORE_TRIBUTE,tribute,literal,"'I imagine he did,' said Lord Vetinari, observing the wizard coldly.",0,
tribute:L6640,dat_file,tribute,6640,,,4,LORE_TRIBUTE,tribute,literal,"'And would you care to give us a colloquial translation, Mr Rincewind?'",0,
tribute:L6642,dat_file,tribute,6642,,,4,LORE_TRIBUTE,tribute,literal,"'Er...' Rincewind hesitated, but there really was no escape.  'Er...",0,
tribute:L6643,dat_file,tribute,6643,,,4,LORE_TRIBUTE,tribute,literal,"roughly speaking, it means, ""We who are about to die don't want to"", sir.'",0,
tribute:L6649,dat_file,tribute,6649,,,4,LORE_TRIBUTE,tribute,literal,"'A good wizard, Rincewind,' said the Chair of Indefinite Studies.  'Not",0,
tribute:L6650,dat_file,tribute,6650,,,4,LORE_TRIBUTE,tribute,literal,"particularly bright, but, frankly, I've never been quite happy with",0,
tribute:L6651,dat_file,tribute,6651,,,4,LORE_TRIBUTE,tribute,literal,"intelligence.  An overrated talent, in my humble opinion.'",0,
tribute:L6653,dat_file,tribute,6653,,,4,LORE_TRIBUTE,tribute,literal,Ponder's ears went red.,0,
tribute:L6657,dat_file,tribute,6657,,,4,LORE_TRIBUTE,tribute,literal,"'Mr Stibbons was right, was he?' said Ridcully, staring at Ponder.  'How",0,
tribute:L6658,dat_file,tribute,6658,,,4,LORE_TRIBUTE,tribute,literal,"did you work that out so /exactly/, Mr Stibbons?'",0,
tribute:L6660,dat_file,tribute,6660,,,4,LORE_TRIBUTE,tribute,literal,"'I, er...' Ponder felt the eyes of the wizards on him.  'I--' He stopped.",0,
tribute:L6661,dat_file,tribute,6661,,,4,LORE_TRIBUTE,tribute,literal,"'It was a lucky guess, sir.'",0,
tribute:L6663,dat_file,tribute,6663,,,4,LORE_TRIBUTE,tribute,literal,"The wizards relaxed.  They were extremely uneasy with cleverness, but",0,
tribute:L6664,dat_file,tribute,6664,,,4,LORE_TRIBUTE,tribute,literal,lucky guessing was what being a wizard was all about.,0,
tribute:L6670,dat_file,tribute,6670,,,4,LORE_TRIBUTE,tribute,literal,"Evil Harry looked down and shuffled his feet, his face a battle between",0,
tribute:L6671,dat_file,tribute,6671,,,4,LORE_TRIBUTE,tribute,literal,pride and relief.,0,
tribute:L6673,dat_file,tribute,6673,,,4,LORE_TRIBUTE,tribute,literal,"'Good of you to say that, lads,' he mumbled.  'I mean, you know, if it",0,
tribute:L6674,dat_file,tribute,6674,,,4,LORE_TRIBUTE,tribute,literal,"was up to me I wouldn't do this to yer, but I got a reputation to--'",0,
tribute:L6676,dat_file,tribute,6676,,,4,LORE_TRIBUTE,tribute,literal,"'I said we /understand/,' said Cohen.  'It's just like with us.  You see",0,
tribute:L6677,dat_file,tribute,6677,,,4,LORE_TRIBUTE,tribute,literal,"a big hairy thing galloping towards you, you don't stop to think:  Is",0,
tribute:L6678,dat_file,tribute,6678,,,4,LORE_TRIBUTE,tribute,literal,"this a rare species on the point of extinction?  No, you hack its head",0,
tribute:L6679,dat_file,tribute,6679,,,4,LORE_TRIBUTE,tribute,literal,"off.  'Cos that's heroing, am I right?  An' /you/ see someone, you",0,
tribute:L6680,dat_file,tribute,6680,,,4,LORE_TRIBUTE,tribute,literal,"betray 'em, quick as a wink.  'Cos that's villaining.'",0,
tribute:L6689,dat_file,tribute,6689,,,4,LORE_TRIBUTE,tribute,literal,The wizards began to gather around the device.,0,
tribute:L6691,dat_file,tribute,6691,,,4,LORE_TRIBUTE,tribute,literal,'Can you see into the future?' said Lord Vetinari.,0,
tribute:L6693,dat_file,tribute,6693,,,4,LORE_TRIBUTE,tribute,literal,"'In /theory/ yes, sir.' said Ponder.  'But that would be highly... well,",0,
tribute:L6694,dat_file,tribute,6694,,,4,LORE_TRIBUTE,tribute,literal,"inadvisable, you see, because initial studies indicate that the fact of",0,
tribute:L6695,dat_file,tribute,6695,,,4,LORE_TRIBUTE,tribute,literal,observation would collapse the waveform in phase space.',0,
tribute:L6697,dat_file,tribute,6697,,,4,LORE_TRIBUTE,tribute,literal,Not a muscle moved on the Patrician's face.,0,
tribute:L6699,dat_file,tribute,6699,,,4,LORE_TRIBUTE,tribute,literal,"'Pardon me, I'm a little out of date on faculty staff,' he said.  'Are you",0,
tribute:L6700,dat_file,tribute,6700,,,4,LORE_TRIBUTE,tribute,literal,the one who has to take the dried frog pills?',0,
tribute:L6702,dat_file,tribute,6702,,,4,LORE_TRIBUTE,tribute,literal,"'No, sir.  That's the Bursar, sir,' said Ponder.  'He has to have them",0,
tribute:L6703,dat_file,tribute,6703,,,4,LORE_TRIBUTE,tribute,literal,"because he's insane, sir.'",0,
tribute:L6705,dat_file,tribute,6705,,,4,LORE_TRIBUTE,tribute,literal,"'Ah,' said Lord Vetinari, and now he /did/ have an expression.  It was that",0,
tribute:L6706,dat_file,tribute,6706,,,4,LORE_TRIBUTE,tribute,literal,of a man resolutely refraining from saying what was on his mind.,0,
tribute:L6708,dat_file,tribute,6708,,,4,LORE_TRIBUTE,tribute,literal,"'What Mr Stibbons /means/, my lord,' said the Archancellor, 'is that there",0,
tribute:L6709,dat_file,tribute,6709,,,4,LORE_TRIBUTE,tribute,literal,"are billions and billions of futures that, er, /sort of/ exist, d'yer see?",0,
tribute:L6710,dat_file,tribute,6710,,,4,LORE_TRIBUTE,tribute,literal,They're all... the possible /shapes/ of the future.  But apparently the,0,
tribute:L6711,dat_file,tribute,6711,,,4,LORE_TRIBUTE,tribute,literal,first one you actually /look/ at is the one that /becomes/ the future.,0,
tribute:L6712,dat_file,tribute,6712,,,4,LORE_TRIBUTE,tribute,literal,It might not be one you'd like.  Apparently it's all to do with the,0,
tribute:L6713,dat_file,tribute,6713,,,4,LORE_TRIBUTE,tribute,literal,Uncertainty Principle.',0,
tribute:L6715,dat_file,tribute,6715,,,4,LORE_TRIBUTE,tribute,literal,'And that is...',0,
tribute:L6717,dat_file,tribute,6717,,,4,LORE_TRIBUTE,tribute,literal,'I'm not sure.  Mr Stibbons is the one who knows about that sort of thing.',0,
tribute:L6726,dat_file,tribute,6726,,,4,LORE_TRIBUTE,tribute,literal,"'And the help of, oh, sixty apprentices and journeymen from the Guild of",0,
tribute:L6727,dat_file,tribute,6727,,,4,LORE_TRIBUTE,tribute,literal,Cunning Artificers.  Perhaps there should be a hundred.  They will need to,0,
tribute:L6728,dat_file,tribute,6728,,,4,LORE_TRIBUTE,tribute,literal,work round the clock.',0,
tribute:L6730,dat_file,tribute,6730,,,4,LORE_TRIBUTE,tribute,literal,'Apprentices?  But I can see to it that the finest craftsmen--',0,
tribute:L6732,dat_file,tribute,6732,,,4,LORE_TRIBUTE,tribute,literal,Leonard held up a hand.,0,
tribute:L6734,dat_file,tribute,6734,,,4,LORE_TRIBUTE,tribute,literal,"'Not craftsmen, my lord,' he said.  'I have no use for people who have",0,
tribute:L6735,dat_file,tribute,6735,,,4,LORE_TRIBUTE,tribute,literal,learned the limits of the possible.',0,
tribute:L6741,dat_file,tribute,6741,,,4,LORE_TRIBUTE,tribute,literal,"'I'd rather die than sign my name,' said Boy Willie.",0,
tribute:L6743,dat_file,tribute,6743,,,4,LORE_TRIBUTE,tribute,literal,"'I'd rather face a dragon,' said Caleb.  'One of the proper old ones, too,",0,
tribute:L6744,dat_file,tribute,6744,,,4,LORE_TRIBUTE,tribute,literal,not the fireworky ones you get today.',0,
tribute:L6746,dat_file,tribute,6746,,,4,LORE_TRIBUTE,tribute,literal,"'Once they get you signin' your name, they've got you where they want you,'",0,
tribute:L6747,dat_file,tribute,6747,,,4,LORE_TRIBUTE,tribute,literal,said Cohen.,0,
tribute:L6749,dat_file,tribute,6749,,,4,LORE_TRIBUTE,tribute,literal,"'Too many letters,' said Truckle.  'All different shapes, too.  I always",0,
tribute:L6750,dat_file,tribute,6750,,,4,LORE_TRIBUTE,tribute,literal,put an X.',0,
tribute:L6756,dat_file,tribute,6756,,,4,LORE_TRIBUTE,tribute,literal,He hesitated.  Lord Vetinari was not a man who delighted in the technical.,0,
tribute:L6757,dat_file,tribute,6757,,,4,LORE_TRIBUTE,tribute,literal,"There were two cultures, as far as he was concerned.  One was the real",0,
tribute:L6758,dat_file,tribute,6758,,,4,LORE_TRIBUTE,tribute,literal,"one, the other was occupied by people who liked machinery and ate pizza",0,
